,Unnamed: 0,Unnamed: 0.1,TargetWord,Prime,Unrelated,w2v_small_SIM_rel,w2v_small_SIM_un,w2v_uk1_SIM_rel,w2v_uk1_SIM_un,w2v_big_SIM_rel,w2v_big_SIM_un,w2v_ukfull_SIM_rel,w2v_ukfull_SIM_un,gloveWG100_SIM_rel,gloveWG100_SIM_un,gloveTW100_SIM_rel,gloveTW100_SIM_un,w2v15_WGU_SIM_rel,w2v15_WGU_SIM_un,w2v15_WG_SIM_rel,w2v15_WG_SIM_un
290,290,290,clean,shower,giggle,0.206432208419,0.157610937953,0.425160109997,0.292248427868,0.431546956301,0.330679655075,0.381108999252,0.287808269262,0.393867291472,-0.0629376435194,0.734579460432,0.23697289615,0.533129394054,0.402508676052,0.533129394054,0.402508676052
291,291,291,cleaner,vacuum,manners,0.251357644796,0.12507545948,0.673819839954,-0.0206984244287,0.734300494194,0.00591853633523,0.715494096279,-0.00562089122832,0.52462031015,0.253812657272,0.795687415151,0.213993068645,0.68351817131,0.296038359404,0.68351817131,0.296038359404
292,292,292,clear,vivid,catcher,0.381148070097,0.0125461928546,0.304286390543,0.0290902070701,0.337813466787,0.148819386959,0.2640234828,-0.0603862404823,0.371431959176,0.0184164504692,0.382271595794,0.234086123692,0.145749136806,0.0384364277124,0.145749136806,0.0384364277124
293,293,293,cliff,ledge,hairspray,0.652351915836,,0.605627417564,0.179860398173,0.80948227644,0.12958201766,0.691658616066,0.0643541291356,0.622434837025,0.0138902011674,0.483588424685,0.0585219785427,0.512554645538,0.257102817297,0.512554645538,0.257102817297
294,294,294,climate,weather,construction,0.29563832283,-0.0257962159812,0.497299402952,0.129772424698,0.512752771378,0.212912499905,0.42742472887,0.141991794109,0.631598151143,0.259210647036,0.492556160011,0.399413497664,0.433467894793,0.260817199945,0.433467894793,0.260817199945
295,295,295,climb,stairs,astronaut,0.627376675606,0.200179666281,0.661123692989,0.0829846784472,0.59210306406,0.0556451119483,0.627231001854,0.0786592066288,0.584515741515,0.0631795671839,0.614148110762,0.276295724429,0.47169187665,0.165835693479,0.47169187665,0.165835693479
296,296,296,clipper,toenail,show,0.14450570941,0.188810586929,-0.019860168919,0.199267819524,0.242780923843,0.116328597069,0.0486661791801,0.0219742022455,0.093697590706,0.0242432301093,0.538638655326,0.112244145134,0.368977993727,0.314704120159,0.368977993727,0.314704120159
297,297,297,clock,time,myth,0.263960123062,0.187806755304,0.250136435032,0.0301920492202,0.304217100143,0.158282712102,0.226075157523,0.0220066253096,0.52665312103,0.101154636682,0.552294210703,0.369138111864,0.419336110353,0.225139915943,0.419336110353,0.225139915943
298,298,298,close,open,information,0.293927818537,-0.0442255213857,0.382325083017,-0.15459446609,0.451020866632,-0.0968610793352,0.417521089315,-0.16695535183,0.600295870924,0.480483578488,0.726918863558,0.443512071058,0.442014664412,0.199270620942,0.442014664412,0.199270620942
299,299,299,closed,caption,gene,-0.0156120359898,-0.116396509111,-0.0206439699978,0.032926492393,0.0639093592763,-0.0112794265151,0.0110362246633,-0.0563067682087,0.0725503730075,0.0952121838042,0.172878129209,-0.00277859688218,-0.0191599279642,-0.0940121561289,-0.0191599279642,-0.0940121561289
300,300,300,closing,opening,lens,0.642785668373,0.0880969762802,0.50567561388,-0.0586248673499,0.738622546196,0.0103290667757,0.516113996506,-0.0541950017214,0.777358734329,0.0694876003326,0.844218064126,0.142153070714,0.498080909252,0.110966689885,0.498080909252,0.110966689885
301,301,301,cloth,rag,abundance,0.625168859959,0.352330267429,0.62577277422,0.0544888824224,0.690789580345,0.0708387419581,0.638499438763,0.0873703435063,0.478984335183,0.15051992113,0.497605586131,0.262659592693,0.771614551544,0.347207337618,0.771614551544,0.347207337618
302,302,302,clothes,attire,extravagant,0.68706458807,0.414191395044,0.663693964481,0.410214424133,0.720208704472,0.384806185961,0.689130306244,0.40359929204,0.611137443881,0.395183911576,0.495396873114,0.21346579662,0.764038801193,0.614030182362,0.764038801193,0.614030182362
303,303,303,cloudy,sunny,spoiled,0.75561696291,0.0967322960496,0.809791266918,0.298826277256,0.840450823307,0.258851647377,0.834306120872,0.230594366789,0.670325055155,0.208855663333,0.708326057467,0.150677836774,0.570667743683,0.0325722806156,0.570667743683,0.0325722806156
304,304,304,clown,circus,medical,0.703508913517,-0.0298543311656,0.601245880127,-0.101919405162,0.634374260902,-0.0433843508363,0.584504961967,-0.059679299593,0.69239459854,0.058157709782,0.612602713391,0.158857134903,0.682182371616,0.12490516156,0.682182371616,0.12490516156
305,305,305,club,member,devil,-0.0224662218243,0.0686622187495,0.307311683893,0.141265764832,0.317288309336,0.229829624295,0.288132965565,0.16885381937,0.509718824664,0.288777870151,0.452282451962,0.391563140269,0.29374474287,0.256529390812,0.29374474287,0.256529390812
306,306,306,clue,hint,raisin,0.592552661896,0.300780266523,0.455180346966,0.194193065166,0.489588677883,0.0832103192806,0.464902043343,0.0594417266548,0.613312803838,0.0673856046911,0.600582167036,0.169415983464,0.669905900955,0.151244148612,0.669905900955,0.151244148612
307,307,307,coat,trench,reminiscence,0.252345710993,0.410366207361,0.336786776781,0.0742296725512,0.35312178731,0.0894098058343,0.29636412859,0.0527479872108,0.472338998095,-0.000191330508925,0.660806916232,0.0566919266612,0.7177323699,0.282081127167,0.7177323699,0.282081127167
308,308,308,cocaine,crack,hip,0.265821427107,0.0927819609642,0.480865478516,0.264645397663,0.458466261625,0.265169471502,0.520688712597,0.251213043928,0.578300360462,0.0959998822531,0.467180625275,0.320498126203,0.468526512384,0.151679202914,0.468526512384,0.151679202914
309,309,309,code,morse,tan,-0.0279678143561,-0.0617346204817,0.25410887599,-0.107202917337,0.501142919064,0.0602727644145,0.275954842567,-0.0122286602855,0.311382057071,0.0673709042993,0.351836496754,0.0467068861008,0.0224980916828,0.107819251716,0.0224980916828,0.107819251716
310,310,310,coffee,caffeine,chair,0.600737690926,0.0963834524155,0.492727130651,0.12019328028,0.532700061798,0.167945221066,0.44945320487,0.110620774329,0.49461673362,0.28012881977,0.630194443185,0.427501115728,0.513729214668,0.294358372688,0.513729214668,0.294358372688
311,311,311,coke,rum,magic,0.315530180931,0.285347908735,0.606930017471,0.258951425552,0.701073944569,0.298484832048,0.598157525063,0.2388843894,0.46251670097,0.137556957144,0.495607808406,0.43938737073,0.633235692978,0.252296417952,0.633235692978,0.252296417952
312,312,312,cold,cough,degree,0.208470389247,0.00422707991675,0.457493752241,-0.0697690472007,0.467490196228,-0.00552046019584,0.431238293648,-0.0175375044346,0.425734070464,0.215427441944,0.581976825995,0.448364009031,0.438533514738,0.188051372766,0.438533514738,0.188051372766
313,313,313,collar,lapel,goal,0.624279499054,0.0255155675113,0.660552620888,-0.0410623364151,0.739464819431,0.0666579827666,0.609445691109,0.0379656068981,0.469304832315,0.0303764300319,0.391547069761,0.145411991188,0.77023100853,0.0863167047501,0.77023100853,0.0863167047501
314,314,314,college,degree,employee,0.393899470568,0.171335637569,0.388163208961,0.0897016748786,0.430692046881,0.296434432268,0.412492334843,0.0992584004998,0.611114045558,0.341880943071,0.616867942941,0.448932564287,0.719626963139,0.32752302289,0.719626963139,0.32752302289
315,315,315,cologne,musk,original,0.0217250715941,0.0321234203875,0.155105024576,0.0257487930357,0.464656054974,-0.0811360925436,0.0237778183073,0.0503228530288,0.0492832348071,0.138017020664,0.357324401903,0.248680710849,0.125688925385,0.0615341588855,0.125688925385,0.0615341588855
316,316,316,color,hue,actor,0.397597759962,0.275147974491,0.429534286261,0.0523097254336,0.540500044823,0.0828267559409,0.440095543861,0.00752759166062,0.432468691641,0.286558357014,0.210915837317,0.260831835297,0.348733365536,0.131375715137,0.348733365536,0.131375715137
317,317,317,come,leave,cautious,0.447121590376,0.0635950490832,0.451978862286,0.00074352871161,0.509133458138,0.006229841616,0.486438721418,0.029941316694,0.776955707728,0.410423721793,0.708357275033,0.200811415346,0.673601567745,0.348188191652,0.673601567745,0.348188191652
318,318,318,comfortable,cozy,convince,0.566921293736,0.14918962121,0.657375514507,-0.0166694056243,0.747982025146,0.00178516143933,0.765201866627,-0.000824002141599,0.56369940663,0.302696998918,0.63739389108,0.442778681248,0.570654034615,0.277754336596,0.570654034615,0.277754336596
319,319,319,comment,remark,with,0.45367115736,-0.142414718866,0.535793185234,-0.18015614152,0.468638747931,0.0287821143866,0.436574608088,-0.100319355726,0.609452591361,0.383904770731,0.330894126415,0.409203628069,0.48217639327,0.165900543332,0.48217639327,0.165900543332
320,320,320,communism,fascism,chicken,0.623306334019,0.0642627552152,0.843767046928,0.0860617980361,0.878252983093,0.13437089324,0.890441536903,0.142403006554,0.757599905579,0.0201089961008,0.803391451062,0.153589461975,0.707503199577,0.0355254970491,0.707503199577,0.0355254970491
321,321,321,communist,russia,airplane,0.135970965028,0.115087158978,0.575199604034,0.070131778717,0.291782110929,0.108655512333,0.55652564764,0.049341507256,0.504336265612,0.176543162418,0.461121801078,0.24135516569,0.463240563869,0.0828480049968,0.463240563869,0.0828480049968
322,322,322,compact,disc,diploma,0.63119405508,-0.00133286556229,0.638549864292,-0.00964877102524,0.605036735535,0.0301049798727,0.645407855511,-0.0379309803247,0.582185736437,0.00643186819954,0.503511323657,0.0333392245702,0.805412054062,0.174915030599,0.805412054062,0.174915030599
323,323,323,company,agency,pliers,0.239645317197,0.304321676493,0.370521336794,0.285074114799,0.685117304325,-0.0341033227742,0.391902625561,0.224318400025,0.554496985084,-0.149025930496,0.552645076523,0.0181532483549,0.280979216099,0.0632092282176,0.280979216099,0.0632092282176
324,324,324,computer,system,sunny,0.333891451359,-0.037500038743,0.540761232376,-0.07769061625,0.567133963108,-0.0345326848328,0.508338570595,-0.137914076447,0.63494398891,0.0378469660692,0.647858891525,0.179675122006,0.577842533588,0.0988503471017,0.577842533588,0.0988503471017
325,325,325,con,pro,leak,0.499399662018,0.089873097837,0.337673544884,0.0870681628585,0.392840862274,0.0183891896158,0.338757634163,0.0204302277416,0.182285359084,0.0850798526615,0.358842635944,0.00960966093312,0.125397071242,0.00702827516943,0.125397071242,0.00702827516943
326,326,326,conceited,vain,russia,0.371895998716,0.133850261569,0.50093960762,0.0600317530334,0.448878735304,0.0294105689973,0.490548998117,0.0215912628919,0.318084469413,-0.0763059800493,0.440152837719,0.0536746358624,0.337637156248,0.13368357718,0.337637156248,0.13368357718
327,327,327,concert,ticket,ditch,0.251866281033,0.170067325234,0.235926747322,0.0509273894131,0.280655622482,0.0125462701544,0.317933261395,0.0116834184155,0.328320950127,0.00739586896564,0.699578750021,0.160242292189,0.449507564306,0.0566770769656,0.449507564306,0.0566770769656
328,328,328,concrete,slab,many,0.125074997544,0.218798786402,0.732879340649,0.125935539603,0.727018713951,0.135021179914,0.728353857994,0.142311796546,0.64295770727,0.393385230464,0.542650194947,0.281038463858,0.691350102425,0.247109159827,0.691350102425,0.247109159827
329,329,329,condom,protection,highlight,0.132098332047,0.0824446082115,0.153399378061,-0.0851278156042,0.154543086886,-0.0436688885093,0.0398250184953,-0.102828748524,0.233194406139,0.14796139726,0.326622873008,0.172772001578,0.254109889269,0.292886316776,0.254109889269,0.292886316776
330,330,330,conference,meeting,wallet,0.554747223854,-0.146705895662,0.736830294132,-0.0369302630424,0.728512525558,0.0498986914754,0.735925078392,-0.0840471386909,0.864815517003,-0.0582551026827,0.743943542891,0.220416979261,0.688481509686,-0.0295230001211,0.688481509686,-0.0295230001211
331,331,331,confess,admit,save,0.68386900425,0.404441684484,0.775644719601,0.106987692416,0.791842222214,0.258441507816,0.783458769321,0.0620558075607,0.70333716412,0.130997535443,0.583194257544,0.222235646665,0.69286608696,0.443397432566,0.69286608696,0.443397432566
332,332,332,confusion,chaos,fluffy,0.662519693375,0.197842776775,0.528950095177,0.113045684993,0.617874324322,0.0251226183027,0.479168862104,0.0527446977794,0.67900178975,0.059498963936,0.676790063075,0.0586411602271,0.741456210613,0.201089739799,0.741456210613,0.201089739799
333,333,333,congress,senate,push,0.411793977022,-0.0216756295413,0.6403657794,-0.00716371880844,0.651395320892,0.0786710307002,0.696959853172,0.0300444588065,0.789780726588,0.557020115815,0.782921873142,0.467746375139,0.775246977806,0.438504636288,0.775246977806,0.438504636288
334,334,334,conservative,liberal,righteousness,0.607407987118,0.249986767769,0.809954941273,0.078097730875,0.835284650326,0.111514814198,0.811037898064,-0.0188149958849,0.934922270194,0.0910261125721,0.819256855293,0.158782185123,0.917522549629,0.425018519163,0.917522549629,0.425018519163
335,335,335,construction,builder,determine,0.20447525382,-0.00759266642854,0.387536436319,0.0638122335076,0.388759076595,0.0704441517591,0.439479798079,0.0757331997156,0.4781652564,0.322571741514,0.490745373747,0.194833063876,0.59402602911,0.0875675901771,0.59402602911,0.0875675901771
336,336,336,continent,africa,server,0.542561709881,0.120131164789,0.525137484074,0.0673153996468,0.264945745468,0.128095403314,0.52923822403,0.075661174953,0.783862634153,0.0962771092929,0.590422331281,0.178274688947,0.603281617165,0.167834207416,0.603281617165,0.167834207416
337,337,337,control,dominate,float,0.0699656233191,0.0754766911268,0.173933982849,0.0879040583968,0.163971692324,0.155488699675,0.116694390774,0.0557805635035,0.438111069134,0.178543867089,0.309279727514,0.247328663826,0.423197448254,0.275553226471,0.423197448254,0.275553226471
338,338,338,cook,kitchen,folly,0.33088862896,-0.012996610254,0.225653499365,-0.0549994409084,0.356125712395,-0.00789995864034,0.182618528605,-0.0528987981379,0.518845893135,0.0448273796306,0.606906308076,0.0919951773147,0.443827182055,0.0756105408072,0.443827182055,0.0756105408072
339,339,339,cool,refreshing,feed,0.664551734924,0.432641506195,0.661948919296,0.149711221457,0.692285299301,0.166718453169,0.632850170135,0.182980582118,0.573665498642,0.309586471819,0.398039478384,0.425471071231,0.680018663406,0.446209728718,0.680018663406,0.446209728718
340,340,340,cop,policeman,components,-0.166393086314,-0.0772110447288,0.611220479012,-0.221996888518,0.742478787899,-0.111594200134,0.645317614079,-0.215584695339,0.525529271298,0.0017705206009,0.519244776625,0.00661937447316,0.463420599699,0.00420100893825,0.463420599699,0.00420100893825
341,341,341,copy,imitate,regular,0.101510077715,0.0947607606649,0.119363449514,0.132684201002,0.0173433981836,0.163649022579,0.0531375035644,0.151722848415,0.196577450459,0.373773864271,0.263532358751,0.339460080725,0.311580598354,0.25815936923,0.311580598354,0.25815936923
342,342,342,coral,reef,snob,0.712816953659,,0.810450017452,0.124110430479,0.847698330879,0.0305264610797,0.829720318317,0.0406367331743,0.748679225705,-0.0283563962354,0.706280495418,-0.00902391793829,0.79000967741,0.166722372174,0.79000967741,0.166722372174
343,343,343,corn,flake,demi,0.511052727699,0.364544302225,0.438389927149,0.0234879273921,0.558038830757,0.273631304502,0.52346432209,0.0612609535456,0.325658927174,-0.0622095372053,0.516158442219,-0.0204682898812,0.353670805693,0.0335071906447,0.353670805693,0.0335071906447
344,344,344,cotton,polyester,favorite,0.643919229507,0.200335994363,0.719663262367,0.0351710170507,0.693717718124,0.0848487466574,0.715829074383,0.0249868538231,0.54555856379,0.197660433154,0.681290542663,0.366707512652,0.606829285622,0.279284894466,0.606829285622,0.279284894466
345,345,345,couch,cushion,quest,0.365985691547,0.101390361786,0.430384963751,0.140750825405,0.479009628296,0.214531391859,0.405710190535,0.21644961834,0.262769935294,0.026671192525,0.414920594395,0.120948218156,0.269170343876,0.215259805322,0.269170343876,0.215259805322
346,346,346,cough,sneeze,pastry,0.457986563444,0.520350933075,0.592534124851,0.216261252761,0.662051558495,0.203990295529,0.706026494503,0.151018768549,0.665510670046,0.222598396236,0.627383176275,0.118622779696,0.685025632381,0.312482148409,0.685025632381,0.312482148409
347,347,347,country,republic,product,0.167075097561,0.174963608384,0.347359031439,0.0815433263779,0.473456978798,0.161974087358,0.347695857286,0.0663900226355,0.657315176394,0.475113853144,0.521395448512,0.337003846279,0.313224375248,0.285393148661,0.313224375248,0.285393148661
348,348,348,course,obstacle,strip,-0.0514666140079,-0.0460746586323,0.148075699806,0.0252865273505,0.202256500721,0.0770050361753,0.132019117475,-0.0402372255921,0.426824978512,0.286064978729,0.288714888255,0.423516850071,0.335985153913,0.0697029009461,0.335985153913,0.0697029009461
349,349,349,court,case,remove,0.383503854275,0.0274987909943,0.340631008148,0.0501642599702,0.442970484495,0.159503147006,0.344471246004,0.0389059856534,0.783120122519,0.378967874919,0.642382240374,0.299948029718,0.840279757977,0.208271965384,0.840279757977,0.208271965384
350,350,350,cover,lid,congress,0.104871399701,-0.10307174921,0.329270333052,-0.0813335478306,0.342646986246,0.0453596077859,0.306470006704,-0.0601758249104,0.364471991306,0.311460785334,0.300960551325,0.241923772693,0.477093249559,0.220719888806,0.477093249559,0.220719888806
351,351,351,cow,beef,law,0.413679778576,-0.0740343034267,0.584083974361,-0.0547733679414,0.631153404713,0.0857428759336,0.601415932178,-0.0163915734738,0.667960708825,0.121732580438,0.426159858767,0.294512262296,0.508021533489,0.0768452510238,0.508021533489,0.0768452510238
352,352,352,cowboy,cowgirl,grocery,,0.461959689856,0.706478118896,0.225355118513,0.647854447365,0.214775487781,0.753612160683,0.143081173301,0.494866404845,0.23117007284,0.684944649198,0.318068409195,0.781250119209,0.37346675992,0.781250119209,0.37346675992
353,353,353,crab,lobster,parking,0.756550252438,0.102320663631,0.881357908249,-0.0164059270173,0.915832519531,-0.0510176755488,0.89848959446,-0.0830702781677,0.86403711684,-0.0143696087205,0.82526103686,0.26810922781,0.931760489941,0.226008504629,0.931760489941,0.226008504629
354,354,354,crack,crevice,twig,0.212096720934,0.236853420734,0.451431900263,0.486749470234,0.571041584015,0.507503092289,0.493497908115,0.458088159561,0.241228966612,0.0590189922948,-0.0349740893956,0.0518638692239,0.285765171051,0.250096648932,0.285765171051,0.250096648932
355,355,355,cracker,saltine,seashore,,0.531094253063,,0.0569240786135,,0.0379871912301,,-0.0170041713864,0.429727895882,0.0629478588405,0.587923342681,0.149811062784,0.722012102604,0.195703551173,0.722012102604,0.195703551173
356,356,356,crackle,snap,mental,0.449199080467,0.0753371194005,0.344943940639,-0.0560273714364,0.482893794775,0.036361373961,0.338364362717,0.0163458175957,0.364575343878,-0.197644436258,0.324094310042,-0.2278894046,0.344759881496,0.0107479337603,0.344759881496,0.0107479337603
357,357,357,crafts,arts,shield,0.647686779499,0.137150853872,0.711678504944,-0.0918443128467,0.696261167526,-0.0569046922028,0.739128768444,-0.0186916347593,0.633390137672,-0.0380314314859,0.556880304153,0.0876113373814,0.655093848705,0.112025417387,0.655093848705,0.112025417387
358,358,358,crash,impact,must,0.196610629559,-0.130600184202,0.0942727699876,-0.129060819745,0.177632793784,-0.110620252788,0.108746282756,-0.154691770673,0.486554807276,0.287613937563,0.363511374713,0.44153691673,0.271554142237,0.0512506589293,0.271554142237,0.0512506589293
359,359,359,crayon,crayola,post,,0.0737904980779,0.471517026424,-0.112452059984,0.431869775057,0.046829842031,0.583237230778,0.0471729710698,0.635537329934,-0.0827677034641,0.484066627009,0.138333603866,0.783374071121,0.0773841887712,0.783374071121,0.0773841887712
360,360,360,crazy,nuts,ahoy,0.481886476278,0.358717143536,0.255752235651,0.401377797127,0.257037252188,0.50631082058,0.302395194769,0.479457646608,0.436531024959,0.0546344170016,0.600073592462,0.0353497936799,0.43792450428,0.268461734056,0.43792450428,0.268461734056
361,361,361,create,invent,tight,0.50432819128,0.128404557705,0.610590219498,0.10682772845,0.672672390938,0.124089032412,0.591454982758,0.120867662132,0.479296048378,0.344688701435,0.574321346412,0.24532670884,0.656096100807,0.209804087877,0.656096100807,0.209804087877
362,362,362,creator,inventor,mop,0.691803216934,0.176261365414,0.558012902737,-0.0371316745877,0.660876274109,-0.000803639937658,0.518013477325,-0.0440792739391,0.512681059452,-0.0779386620124,0.517777026334,0.0874123237755,0.674767076969,0.134933963418,0.674767076969,0.134933963418
363,363,363,crime,rape,independent,0.470786958933,0.0579559952021,0.49914637208,0.0482247509062,0.575791418552,0.0925121158361,0.523197352886,0.0649933516979,0.567731104077,0.367908761718,0.625788724257,0.437938339028,0.729390799999,0.297633469105,0.729390799999,0.297633469105
364,364,364,criminal,fugitive,tupperware,0.437428057194,,0.336159646511,0.0626896247268,0.376106470823,0.0116851618513,0.349993079901,-0.0254237167537,0.521851995991,-0.059013318555,0.426757955168,0.0656513420567,0.578707993031,-0.0746671035886,0.578707993031,-0.0746671035886
365,365,365,crooked,uneven,precious,0.159346103668,0.369904249907,0.36265078187,0.242616608739,0.441567569971,0.307622641325,0.403539329767,0.244529440999,0.179266029137,0.199408337675,0.298282850771,0.296668485372,0.36000135541,0.396014153957,0.36000135541,0.396014153957
366,366,366,crops,harvest,moonlight,0.478082478046,0.12812282145,0.540624260902,-0.0221276842058,0.650754034519,0.0207645948976,0.56926637888,-0.0841681137681,0.712018443157,-0.055771215501,0.485997391752,0.147819517337,0.807462632656,0.163688331842,0.807462632656,0.163688331842
367,367,367,crowd,mob,frosted,0.378339469433,0.233803421259,0.503390967846,0.137970715761,0.634948611259,0.136484310031,0.517353832722,0.115770146251,0.489230709649,-0.0373191921,0.417961153477,0.117910984275,0.429397433996,0.318021446466,0.429397433996,0.318021446466
368,368,368,crunchy,crisp,false,0.783246219158,0.322915762663,0.754212796688,0.0600467175245,0.79167509079,0.09579603374,0.759925544262,0.137724801898,0.612085405081,-0.0257034713026,0.620013378154,0.11399078883,0.835599303246,0.12292124331,0.835599303246,0.12292124331
369,369,369,cry,laugh,prank,0.625318706036,0.394983679056,0.565230667591,0.518484711647,0.655037999153,0.47398942709,0.668534457684,0.450441986322,0.750495911675,0.293544274263,0.800781248324,0.391517393301,0.701252818108,0.424483865499,0.701252818108,0.424483865499
370,370,370,cuddle,snuggle,ritual,0.543976426125,0.337002456188,0.631461679935,0.0367970354855,0.628834247589,0.106445513666,0.719511389732,0.0342490673065,0.617904770125,0.0867737465684,0.860714533767,0.0531107076881,0.8193166852,0.449993699789,0.8193166852,0.449993699789
371,371,371,cup,saucer,out,0.231990903616,0.0625928938389,0.206884101033,0.0475303046405,0.505745649338,0.0997670516372,0.266440689564,-0.094231300056,0.179457421214,0.397019737428,0.261217077107,0.50311076286,0.274820923805,0.075238019228,0.274820923805,0.075238019228
372,372,372,cure,antidote,venus,0.343223243952,0.155683353543,0.395570755005,0.118153087795,0.494004458189,0.107472509146,0.390146046877,0.0799607932568,0.525561912415,0.0850316723186,0.44462923757,0.227967369891,0.539289355278,0.0231405515224,0.539289355278,0.0231405515224
373,373,373,curtains,drapes,ash,0.745675086975,0.602091431618,0.856677055359,0.404808610678,0.859315991402,0.508797109127,0.851231276989,0.405191808939,0.801748851746,0.159350208168,0.615315406775,0.168534807647,0.867642581463,0.345985680819,0.867642581463,0.345985680819
374,374,374,cut,bandaid,viola,,-0.0589674860239,0.0924886763096,0.0333998762071,0.312078654766,0.0407536327839,0.281742572784,0.0269706808031,,-0.00013132976967,0.354478943974,0.0124534833637,0.151052176952,0.0217729173601,0.151052176952,0.0217729173601
375,375,375,cute,adorable,sling,0.848348736763,0.508017838001,0.713321983814,0.420818030834,0.811027884483,0.402913153172,0.803394734859,0.385977685452,0.81883155485,0.153865954002,0.819467947627,0.170607252834,0.882338762283,0.505786418915,0.882338762283,0.505786418915
376,376,376,dad,mummy,synopsis,0.696366548538,0.148132190108,0.642536580563,0.0231840163469,0.680355012417,0.0195229928941,0.636373639107,-0.000881984131411,0.235689131994,0.0480615010589,0.685334512174,0.0524575631634,0.254901826382,0.0462448894978,0.254901826382,0.0462448894978
377,377,377,dagger,cloak,quiz,0.507156074047,0.259928584099,0.573115825653,0.103507339954,0.736602365971,0.0790530219674,0.634330093861,0.0921205058694,0.559622318574,0.0647138511052,0.531242100174,0.217236628846,0.681089401245,0.0638214498758,0.681089401245,0.0638214498758
378,378,378,daily,everyday,mummy,0.473708063364,0.162649586797,0.394391298294,0.0488268472254,0.431520909071,0.0663341283798,0.399925142527,0.0165573917329,0.398925022075,-0.0280230641814,0.606801816601,0.299817663991,0.142292186618,0.0490672402084,0.142292186618,0.0490672402084
379,379,379,dam,beaver,antidote,0.558928668499,-0.0408855974674,0.248407393694,0.11356664449,0.366904497147,0.051408033818,0.357605665922,0.0102837691084,0.3672815105,0.0163303279113,0.309059447375,-0.0714441651401,0.305184721947,0.0328910499811,0.305184721947,0.0328910499811
380,380,380,dance,ballet,merit,0.767732322216,0.262375503778,0.735314011574,0.0480131544173,0.789698541164,0.0115209231153,0.715080976486,0.0478749349713,0.710692894372,0.166943352812,0.621697308541,0.218780553381,0.835309445858,0.302236974239,0.835309445858,0.302236974239
381,381,381,dancer,singer,scared,0.713672220707,0.255517929792,0.766847491264,0.107697814703,0.809366285801,0.146776482463,0.75816899538,0.146114394069,0.670738642907,0.0905912602474,0.729437748124,0.317839031025,0.762001514435,0.147510200739,0.762001514435,0.147510200739
382,382,382,danger,caution,originate,0.263876646757,0.199278250337,0.334309667349,0.14626044035,0.290533453226,0.0901319682598,0.28136536479,0.225653588772,0.394785188476,0.179755905796,0.470802357783,0.162905691494,0.480107098818,0.490304917097,0.480107098818,0.490304917097
383,383,383,dangerous,harmful,rag,0.548205494881,0.113907821476,0.630806684494,0.0115368040279,0.678759753704,0.21618245542,0.645115435123,0.00598569493741,0.635262889189,0.0174928498609,0.584331538966,0.0783596813522,0.717242956161,0.311243981123,0.717242956161,0.311243981123
384,384,384,daring,adventurous,puberty,0.560928046703,0.261022537947,0.525496959686,0.0486596599221,0.61947542429,0.0859462991357,0.599304735661,0.0877850577235,0.605588846998,0.00293100587148,0.617872849161,0.183237851809,0.585332930088,0.236269846559,0.585332930088,0.236269846559
385,385,385,dark,tan,pond,0.201997846365,0.599300444126,0.4797103405,0.370873808861,0.593991696835,0.405362546444,0.478446245193,0.282220035791,0.377901499628,0.273357425364,0.268514597591,0.424180244864,0.156199485064,0.54573237896,0.156199485064,0.54573237896
386,386,386,data,information,practice,0.761785209179,0.177702873945,0.541079699993,0.174796611071,0.540800333023,0.23436960578,0.53212594986,0.202652752399,0.792040216323,0.367785196768,0.685376499022,0.255568677741,0.570880830288,0.166366294026,0.570880830288,0.166366294026
387,387,387,date,calendar,lend,0.264402806759,-0.104367934167,0.245357468724,-0.113135799766,0.43276014924,-0.1292604357,0.226093217731,-0.0836289450526,0.59905221896,0.121926388113,0.524504380674,0.250509739606,0.447422742844,0.177700057626,0.447422742844,0.177700057626
388,388,388,day,night,jobless,0.560871899128,0.104141101241,0.78417468071,-0.0931414812803,0.809011399746,0.00947429612279,0.77930867672,-0.0631548091769,0.826170976078,0.253401095265,0.850806626651,0.252600739792,0.636573255062,0.241119787097,0.636573255062,0.241119787097
389,389,389,days,glory,hostess,0.144308149815,0.0755451396108,0.153000131249,0.132894426584,0.0674324482679,0.091021053493,0.102015636861,0.0634956657887,0.38475222242,0.117190657895,0.440318260751,0.19498552806,0.401723831892,0.200628861785,0.401723831892,0.200628861785
390,390,390,dead,corpse,flip,0.590619027615,0.253051847219,0.704607009888,0.237480342388,0.712715983391,0.195254191756,0.675595581532,0.128610655665,0.57763876464,0.13220397303,0.406418149681,0.371863946979,0.634292185307,0.228702187538,0.634292185307,0.228702187538
391,391,391,deaf,mute,observe,0.519412696362,0.106432452798,0.217597126961,0.00290968012996,0.285167872906,0.0492324009538,0.115381218493,0.0471890754998,0.566468732026,0.11605787903,0.481140372594,0.275826657637,0.612845599651,0.339381754398,0.612845599651,0.339381754398
392,392,392,death,burial,halt,0.248444393277,0.130238801241,0.259701192379,0.187187939882,0.358636766672,0.306049525738,0.306922733784,0.211804419756,0.406735985187,0.345947793605,0.458746088619,0.312427275212,0.425813406706,0.233895599842,0.425813406706,0.233895599842
393,393,393,decay,deteriorate,policy,0.346321165562,0.064877435565,0.506379306316,0.0741853266954,0.440327942371,0.0674798563123,0.483792513609,0.0428121201694,0.344713127196,0.107895496825,0.215506626775,0.214208292893,0.386617958546,0.304644584656,0.386617958546,0.304644584656
