,w1,w2,SimRating,w2v_uk1,w2v_big,w2v_ukfull,gloveWG100,gloveTW100
75,food,fruit,7.52,0.601066946983,0.712903797626,0.606917858124,0.573560323493,0.611000488404
76,bird,cock,7.1,0.433329582214,0.526202201843,0.486175239086,0.275310164099,0.368122607918
77,bird,crane,7.38,0.288078516722,0.353306025267,0.359646826982,0.337193394551,0.375185455667
78,tool,implement,6.46,0.413584083319,0.350360929966,0.3866545856,0.38970053421,0.459318860629
79,brother,monk,6.27,0.335050106049,0.373015135527,0.392079740763,0.427257844108,0.288791825631
80,crane,implement,2.69,-0.0446443259716,0.0451303459704,0.0243614744395,0.0247216906869,0.134250093203
81,lad,brother,4.46,0.468466579914,0.601728975773,0.552757978439,0.229925005166,0.554910955351
82,journey,car,5.85,0.34368532896,0.364917546511,0.38224324584,0.34866183927,0.416400955597
83,monk,oracle,5.0,0.0878586545587,0.411124527454,0.130974158645,0.0598760069789,0.261545069667
84,cemetery,woodland,2.08,0.313321530819,0.446657717228,0.332351595163,0.475344279064,0.542869942297
85,food,rooster,4.42,0.00311726774089,0.0868687778711,0.0676538199186,-0.00661580038905,0.158254549103
86,coast,hill,4.38,0.390223532915,0.611966669559,0.392307430506,0.382473810843,0.536218963613
87,forest,graveyard,1.85,0.413562148809,0.497877955437,0.459190428257,0.236178870697,0.343993770221
88,shore,woodland,3.08,0.358970165253,0.426228225231,0.335405915976,0.22715842769,0.279130624082
89,monk,slave,0.92,0.340681374073,0.513424634933,0.379166543484,0.220864577572,0.411464784159
90,coast,forest,3.15,0.455418258905,0.491584450006,0.427563965321,0.410929988285,0.542148653933
91,lad,wizard,0.92,0.0989010259509,0.380586504936,0.205978125334,0.338027849053,0.228214341504
92,chord,smile,0.54,0.376305937767,0.399217218161,0.378658205271,0.203810970708,0.188967720778
93,glass,magician,2.08,0.23085680604,0.243862912059,0.292515158653,0.0922050917706,0.167509650865
94,noon,string,0.54,0.00151160312817,-0.0378916561604,-0.104491889477,0.0375756911225,0.147427182112
95,rooster,voyage,0.62,-0.0217759218067,-0.051168743521,-0.00628488929942,0.0604874123179,0.0882265040555
96,money,dollar,8.42,0.389718323946,0.477766633034,0.41587126255,0.541675098533,0.700353166074
97,money,cash,9.08,0.772509753704,0.765923023224,0.783031225204,0.848483627881,0.841279093562
98,money,currency,9.04,0.328750282526,0.418878227472,0.381313234568,0.528515505085,0.450879482728
99,money,wealth,8.27,0.289476960897,0.28386080265,0.288711965084,0.615100701188,0.622184271985
100,money,property,7.57,0.25302195549,0.359011590481,0.297417730093,0.586850608428,0.528558351069
101,money,possession,7.29,0.205352053046,0.327710062265,0.258088678122,0.382999931657,0.369752515648
102,money,bank,8.5,0.337708622217,0.421249657869,0.35756278038,0.571816327005,0.59306637501
103,money,deposit,7.73,0.440670073032,0.453965902328,0.46681779623,0.487905814184,0.529695411608
104,money,withdrawal,6.88,0.120414294302,0.108530662954,0.152051985264,0.295779299828,0.296860892164
105,money,laundering,5.65,0.397634804249,0.48091095686,0.431328326464,0.5056719143,0.415455124675
106,money,operation,3.31,0.0760802999139,0.126627638936,0.066774405539,0.461401227554,0.333432352308
107,tiger,jaguar,8.0,0.421439319849,0.651137948036,0.491179257631,0.342665114717,0.415805442124
108,tiger,feline,8.0,0.291837722063,0.392815828323,0.321737289429,0.214538949633,0.369917215163
109,tiger,carnivore,7.08,0.364282101393,0.674093782902,0.471102654934,0.100468512688,0.184886514534
110,tiger,mammal,6.85,0.384388834238,0.546411335468,0.444658190012,0.280657338667,0.202333512871
111,tiger,animal,7.0,0.173006266356,0.436312049627,0.263246506453,0.371601572707,0.499980589856
112,tiger,organism,4.77,-0.0593962445855,0.24839836359,0.0773717090487,0.107258991938,0.176515490213
113,tiger,fauna,5.62,0.23983541131,0.372093617916,0.201704472303,0.230410197693,0.165274130952
114,tiger,zoo,5.87,0.414053916931,0.567777395248,0.499185234308,0.386813643222,0.45704196916
115,psychology,psychiatry,8.08,0.789566516876,0.829640805721,0.79955881834,0.757872589538,0.512802141457
116,psychology,anxiety,7.0,0.255404502153,0.325065344572,0.289652615786,0.358182983599,0.570712386218
117,psychology,fear,6.85,0.00417305808514,0.147120416164,0.0746984779835,0.189155191513,0.354914907949
118,psychology,depression,7.42,0.274847924709,0.323339492083,0.272657543421,0.410233522066,0.538565741186
119,psychology,clinic,6.58,0.272605270147,0.272411227226,0.315635740757,0.344509799846,0.329423301501
120,psychology,doctor,6.42,0.228601515293,0.213758260012,0.186380907893,0.439958090833,0.368574257055
121,psychology,freud,8.21,0.275467157364,-0.0355743430555,0.304414510727,0.419484369794,0.243157948157
122,psychology,mind,7.69,0.155290752649,0.187663376331,0.142030417919,0.444429854589,0.523319210336
123,psychology,health,7.23,0.459116011858,0.471533179283,0.433794915676,0.405234415818,0.569645933069
124,psychology,science,6.71,0.77874904871,0.852781534195,0.778882205486,0.727934766106,0.800532074333
125,psychology,discipline,5.58,0.566149115562,0.674778461456,0.535253882408,0.38767162503,0.458994138272
126,psychology,cognition,7.48,0.533566653728,0.643830835819,0.558264136314,0.578997340866,0.371034215839
127,planet,star,8.45,0.331081211567,0.269866794348,0.340033084154,0.443591530863,0.521725657237
128,planet,constellation,8.06,0.498643606901,0.554564237595,0.511145234108,0.457642753345,0.168743874076
129,planet,moon,8.08,0.692474007607,0.618178427219,0.675346851349,0.634555323028,0.641264798536
130,planet,sun,8.02,0.400965899229,0.50241458416,0.445834010839,0.486104010767,0.561174575645
131,planet,galaxy,8.11,0.670611619949,0.67742395401,0.651886224747,0.553250940767,0.408141335495
132,planet,space,7.92,0.317805379629,0.315278738737,0.326433807611,0.587223559298,0.690371674707
133,planet,astronomer,7.94,0.186813369393,0.143340632319,0.202458500862,0.302008112024,0.149837683752
134,precedent,example,5.85,0.376615852118,0.312518924475,0.336119711399,0.456704876176,0.319008586786
135,precedent,information,3.85,0.00540354847908,0.0301565937698,0.124810986221,0.279112740527,0.246413005451
136,precedent,cognition,2.81,-0.0639351680875,0.0777482911944,0.0467919297516,0.0797512643892,0.16926510029
137,precedent,law,6.65,0.399082511663,0.489149868488,0.391295045614,0.555439513824,0.310740028794
138,precedent,collection,2.5,0.060142993927,0.156406477094,0.122750669718,0.163163917509,0.260364892351
139,precedent,group,1.77,-0.0328117273748,0.0696565434337,0.0274084862322,0.156624777585,0.0513393452025
140,precedent,antecedent,6.04,0.369988083839,0.416206300259,0.420588612556,0.284225363633,0.410105987066
141,cup,coffee,6.58,0.36733302474,0.679227054119,0.378397494555,0.33575121902,0.601052440917
142,cup,tableware,6.85,0.186878681183,0.27751943469,0.2020226717,0.0143582298397,0.0334885079756
143,cup,article,2.4,-0.0288245789707,-0.0393475778401,0.00659131677821,0.116094151851,0.262618856282
144,cup,artifact,2.92,-0.0655566453934,0.101098559797,-0.00917742028832,-0.0659226757364,0.0621030957182
145,cup,object,3.69,-0.0503878481686,0.0709001794457,-0.104242816567,0.0849584684356,0.174516277587
146,cup,entity,2.15,-0.0572862997651,-0.0299647077918,-0.0256376806647,0.0502709698032,-0.0189673333533
147,cup,drink,7.25,0.193280950189,0.571017444134,0.278182387352,0.32287111283,0.554215335244
148,cup,food,5.0,0.110952556133,0.392421036959,0.15685094893,0.29346693797,0.506795987195
149,cup,substance,1.92,-0.0539897754788,0.236666291952,0.0671488344669,0.207805459633,0.0999337172675
150,cup,liquid,5.9,0.13964946568,0.456661343575,0.191708311439,0.281844240876,0.403107715129
151,jaguar,cat,7.42,0.28716301918,0.516068518162,0.214558437467,0.292102417196,0.303710967164
152,jaguar,car,7.27,0.590286314487,0.418737113476,0.569811344147,0.490603128086,0.373303696037
153,energy,secretary,1.81,0.0791012793779,0.0371169298887,0.0630295202136,0.392098657178,0.293834430721
154,secretary,senate,5.06,0.533856570721,0.369918018579,0.54637914896,0.534517068864,0.569999638937
155,energy,laboratory,5.09,0.205021217465,0.231000751257,0.23819103837,0.430083165469,0.275434856959
156,computer,laboratory,6.78,0.492652982473,0.43618786335,0.476093232632,0.517249508951,0.353947199919
157,weapon,secret,6.06,0.365675389767,0.436473697424,0.405696034431,0.435135799686,0.417155661022
158,fbi,fingerprint,6.94,0.30912950635,0.233255088329,0.314639896154,0.4090163658,0.198056613465
159,fbi,investigation,8.31,0.386099815369,0.0797871872783,0.428377717733,0.743211714624,0.663246237629
160,investigation,effort,4.59,0.233858555555,0.273740053177,0.301053911448,0.560602104137,0.29713331612
161,mars,water,2.94,0.0767590403557,0.241972133517,0.171193420887,0.333067711627,0.329959018081
162,mars,scientist,5.63,0.334391772747,0.173537254333,0.347479373217,0.344451072745,0.421550182903
163,news,report,8.16,0.370782881975,0.416894972324,0.377443820238,0.719084923992,0.730599092676
164,canyon,landscape,7.53,0.324535638094,0.449998795986,0.357767283916,0.299779255299,0.418469653354
165,image,surface,4.56,0.323181509972,0.385336339474,0.316780507565,0.465099545558,0.514904542539
166,discovery,space,6.34,0.235160380602,0.11986579746,0.194564118981,0.601512484565,0.632375919804
167,water,seepage,6.56,0.583561420441,0.703311800957,0.676900327206,0.451288577869,
168,sign,recess,2.38,0.169030532241,0.130781918764,0.110359430313,0.232038298328,0.107003110652
169,wednesday,news,2.22,0.280888587236,0.274634867907,0.325987517834,0.688872837897,0.475620222508
170,mile,kilometer,8.66,0.760177731514,0.767806708813,0.770485639572,0.851086650525,0.378185725956
171,computer,news,4.47,0.0506112352014,0.141044691205,0.0623193383217,0.404385938059,0.404949943834
172,territory,surface,5.34,0.115836881101,0.159425884485,0.16482770443,0.348408820629,0.274993669835
173,atmosphere,landscape,3.69,0.404656171799,0.500832021236,0.364677131176,0.437968304512,0.426213488272
174,president,medal,3.0,0.291042685509,0.2002261132,0.182444408536,0.275206257556,0.439935853241
175,war,troops,8.13,0.585666418076,0.703155815601,0.591824710369,0.685771837445,0.546090311576
176,record,number,6.31,0.359059900045,0.429528236389,0.32803851366,0.587202958386,0.577117890832
177,skin,eye,6.22,0.586665630341,0.624764978886,0.585420310497,0.673459245009,0.714453948465
178,japanese,american,6.5,0.623425424099,0.548297047615,0.685837566853,0.585430176211,0.584061885847
179,theater,history,3.91,0.242776125669,0.311881512403,0.190277099609,0.398355925746,0.428235235715
180,volunteer,motto,2.56,0.0387688837945,0.0764184072614,0.0438815876842,0.329087712484,0.118783568156
181,prejudice,recognition,3.0,0.234807997942,0.22184112668,0.25313180685,0.252172389822,0.250077932471
182,decoration,valor,5.63,0.134666159749,0.126532286406,0.174677968025,0.492572372941,0.00849791380509
183,century,year,7.59,0.228612393141,0.215893417597,0.252290695906,0.468847908012,0.534939960472
184,century,nation,3.16,0.153537616134,0.265257120132,0.219128504395,0.470708513176,0.317002479066
185,delay,racism,1.19,0.0942855924368,0.0854920819402,0.066938623786,0.19177706705,0.299397403457
186,delay,news,3.31,-0.00498028472066,0.0612040832639,-0.00754795316607,0.36830146777,0.366021105231
187,minister,party,6.63,0.215527310967,0.300731450319,0.297386556864,0.56369864566,0.327029003745
188,peace,plan,4.75,0.0656350106001,0.183400213718,0.1238797158,0.560730333105,0.421920701893
189,minority,peace,3.69,0.023936284706,0.0972705557942,0.113242283463,0.356416180578,0.260056877195
190,attempt,peace,4.25,0.0420206002891,0.0920800045133,0.0982436612248,0.454516309914,0.349298276744
191,government,crisis,6.56,0.357257783413,0.393801152706,0.364562571049,0.599523961176,0.56488156047
192,deployment,departure,4.25,0.164831623435,0.213998004794,0.138382434845,0.421291200232,0.418541244784
193,deployment,withdrawal,5.88,0.369196951389,0.353734374046,0.31083330512,0.68989885679,0.370978634819
194,energy,crisis,5.94,0.18242533505,0.254964321852,0.19378298521,0.485140925672,0.456063038611
195,announcement,news,7.56,0.376354157925,0.414582550526,0.369511365891,0.61270361975,0.524462344087
196,announcement,effort,2.75,0.155561581254,0.217563182116,0.171305820346,0.502814828188,0.335444373326
197,stroke,hospital,7.03,0.375860720873,0.435571581125,0.371870517731,0.435701863151,0.367760810079
198,disability,death,5.47,0.170737266541,0.271394640207,0.200521886349,0.314520106352,0.326572914727
199,victim,emergency,6.47,0.175211533904,0.192544311285,0.215427041054,0.318299613573,0.461017619445
200,treatment,recovery,7.91,0.497179299593,0.513922810555,0.466606765985,0.417062985633,0.559373644983
201,journal,association,4.97,0.508897840977,0.279201447964,0.550740122795,0.46033207996,0.570427052334
202,doctor,personnel,5.0,0.152867868543,0.25646135211,0.174762830138,0.304010935038,0.203034383384
203,doctor,liability,5.19,-0.00196150108241,0.0607684925199,-0.0193496905267,0.162938899286,0.126596505413
204,liability,insurance,7.03,0.475729197264,0.437589883804,0.481784880161,0.668882388262,0.660533544889
205,school,center,3.44,0.201494559646,0.146607413888,0.2442060709,0.587618361241,0.514212464746
206,reason,hypertension,2.31,0.0583283044398,-0.0157903116196,0.0421678237617,0.132576990398,0.130609292684
207,reason,criterion,5.91,0.450871616602,0.51949006319,0.538177251816,0.27498452624,0.0799093096759
208,hundred,percent,7.38,0.259413510561,0.322734564543,0.267985165119,0.323404010776,0.530955888937
209,harvard,yale,8.13,0.882584273815,0.148983746767,0.861335337162,0.916134465864,0.789309472585
210,hospital,infrastructure,4.63,0.0825782567263,0.175633639097,0.0853408798575,0.258687468671,0.230608324062
211,death,row,5.25,0.0271429084241,0.136242091656,0.0949192643166,0.420640841073,0.585747391221
212,death,inmate,5.03,0.51014649868,0.439558506012,0.432469308376,0.530603044073,0.422711184263
213,lawyer,evidence,6.69,0.0627969875932,0.13640652597,0.0666703283787,0.412720487898,0.398658744955
214,life,death,7.88,0.435569256544,0.475871264935,0.421860218048,0.675519363721,0.659604427518
215,life,term,4.5,0.257633894682,0.267630070448,0.246534258127,0.583271812922,0.555218232822
216,word,similarity,4.75,0.1279707551,0.312276393175,0.100194185972,0.419381885141,0.196341047028
217,board,recommendation,4.47,0.473487526178,0.420605033636,0.512580573559,0.647219743083,0.48583413996
218,governor,interview,3.25,0.117522761226,0.0908954367042,0.109021559358,0.408170248448,0.348360932411
219,opec,country,5.63,0.166066452861,0.12209109962,0.120621874928,0.352785442314,0.0433380730943
220,peace,atmosphere,3.69,0.160926014185,0.284303843975,0.253946512938,0.376439075749,0.35140767559
221,peace,insurance,2.94,-0.0376968644559,0.0095786806196,-0.040428917855,0.194016906618,0.251014336641
222,territory,kilometer,5.28,0.195216611028,0.224166795611,0.204500541091,0.362587960291,0.0444506647522
223,travel,activity,5.0,0.113226071,0.158474072814,0.155505418777,0.440029757782,0.401123836961
224,competition,price,6.44,0.129091337323,0.241949409246,0.109538063407,0.4594574677,0.492918909215
225,consumer,confidence,4.13,0.228231951594,0.314440965652,0.263186067343,0.574042805709,0.458876736031
226,consumer,energy,4.75,0.332425415516,0.371179223061,0.356130570173,0.573922961096,0.581113801147
227,problem,airport,2.38,-0.0159895755351,0.0511825121939,0.052772603929,0.355976688048,0.233510195646
228,car,flight,4.94,0.409310936928,0.581146359444,0.492468208075,0.447104909484,0.571724790255
229,credit,card,8.06,0.745631039143,0.777019917965,0.752101540565,0.631730165789,0.773226772642
230,credit,information,5.31,0.164026796818,0.146884799004,0.141057536006,0.489029764251,0.584741395329
231,hotel,reservation,8.03,0.420150905848,0.531842887402,0.431865274906,0.383751535953,0.336568190961
232,grocery,money,5.94,0.222817450762,0.195712268353,0.142581254244,0.316748252428,0.470514664522
233,registration,arrangement,6.0,0.379945456982,0.391307711601,0.329403609037,0.36608266111,0.292301067652
234,arrangement,accommodation,5.41,0.281127989292,0.308598130941,0.284389168024,0.441117255583,0.398823223025
235,month,hotel,1.81,0.103289693594,0.138590410352,0.106724448502,0.451590001345,0.310905362288
236,type,kind,8.97,0.447504132986,0.527720212936,0.452095657587,0.602276664613,0.731786581604
237,arrival,hotel,6.0,0.391212999821,0.362118214369,0.318555086851,0.46143601741,0.353324037114
238,bed,closet,6.72,0.621554791927,0.693466424942,0.637289702892,0.550687173708,0.52338899896
239,closet,clothes,8.0,0.329615801573,0.463631331921,0.458008378744,0.546276016281,0.661552464783
240,situation,conclusion,4.81,0.496915400028,0.507831394672,0.48701775074,0.536145299788,0.542281826717
241,situation,isolation,3.88,0.429168701172,0.454134166241,0.46325352788,0.508077642198,0.30020586207
242,impartiality,interest,5.16,0.167454183102,0.201082825661,0.0955611467361,0.185046615391,0.127448255637
243,direction,combination,2.25,0.161183685064,0.206680223346,0.19519482553,0.481143664355,0.121260635657
244,street,place,6.44,0.143802940845,0.204103365541,0.261015743017,0.52548537665,0.616956984453
245,street,avenue,8.88,0.802626252174,0.334960192442,0.798044979572,0.742330285078,0.649997238443
246,street,block,6.88,0.24838231504,0.34150698781,0.28527879715,0.549422254312,0.537343540235
247,street,children,4.94,0.0295160003006,0.117661483586,-0.0126364408061,0.379803854312,0.469184750938
248,listing,proximity,2.56,0.00614635739475,-0.0102870734408,-0.0367968082428,0.198297798939,0.262997621584
249,listing,category,6.38,0.457482635975,0.461960315704,0.420298486948,0.49579764317,0.405855406368
250,cell,phone,7.81,0.272541284561,0.229966625571,0.176901996136,0.595686650285,0.695473113354
251,production,hike,1.75,-0.0541446432471,-0.0174658931792,-0.0786429867148,0.31938072022,0.346435517424
252,benchmark,index,4.25,0.150647461414,0.291837334633,0.173579096794,0.729081349596,0.541067722933
253,media,trading,3.88,0.169071421027,0.236343428493,0.237556248903,0.410391663514,0.411521170687
254,media,gain,2.88,0.108343042433,0.138777256012,0.0514394268394,0.426514803309,0.32352602041
255,dividend,payment,7.63,0.635176956654,0.666492402554,0.639934122562,0.563796618897,0.540901187839
256,dividend,calculation,6.48,0.433854192495,0.521330177784,0.482190996408,0.299807438046,0.369616385861
257,calculation,computation,8.44,0.682921290398,0.772180378437,0.656526684761,0.657264577928,0.534497859018
258,currency,market,7.5,0.360601693392,0.558579623699,0.360175818205,0.694388481221,0.538278906695
259,opec,oil,8.59,0.512785434723,0.15917365253,0.522887349129,0.583417206874,0.524751470902
260,oil,stock,6.34,0.512205958366,0.475141048431,0.449356675148,0.524399418127,0.517522305771
261,announcement,production,3.38,0.0533383451402,0.141671895981,0.0627806261182,0.390278692721,0.510998307438
262,announcement,warning,6.0,0.373174518347,0.367365896702,0.413641184568,0.61048550412,0.508137873581
263,profit,warning,3.88,0.119006231427,0.0459801405668,0.0758023783565,0.326757663257,0.247098137905
264,profit,loss,7.63,0.430607587099,0.482154846191,0.432776629925,0.636521369061,0.524919056298
265,dollar,yen,7.78,0.683748722076,0.602883338928,0.709846258163,0.707085252694,0.269218748686
266,dollar,buck,9.22,0.259513795376,0.36063632369,0.303165286779,0.205636985463,0.494155086377
267,dollar,profit,7.38,0.447084486485,0.529265999794,0.531933188438,0.615495747282,0.562272334011
268,dollar,loss,6.09,0.0658129453659,0.256713181734,0.176694318652,0.422022586957,0.349751946518
269,computer,software,8.5,0.730753719807,0.756479501724,0.735725581646,0.837312236265,0.660872039811
270,network,hardware,8.31,0.48217818141,0.563588321209,0.482735306025,0.410139327872,0.529222233915
271,phone,equipment,7.13,0.206458717585,0.22308152914,0.152523413301,0.510582845281,0.319211159948
272,equipment,maker,5.91,0.289197027683,0.329761207104,0.261447489262,0.560899911789,0.422450820097
273,luxury,car,6.47,0.292894929647,0.402381598949,0.36914986372,0.621350714612,0.462795052494
274,five,month,3.38,0.312187731266,0.352853745222,0.355325430632,0.739266941244,0.646159166372
275,report,gain,3.63,-0.0960763841867,-0.0921660289168,-0.0139724528417,0.459637260623,0.339021712949
276,investor,earning,7.13,0.268914461136,0.365578025579,0.237458303571,0.237291576416,0.314448081599
277,liquid,water,7.89,0.683627068996,0.78967654705,0.702801465988,0.622842240918,0.65730853748
278,baseball,season,5.97,0.312470346689,0.276861429214,0.341237962246,0.60938879136,0.614259763485
279,game,victory,7.03,0.451555579901,0.516108930111,0.417874276638,0.623072472818,0.539165794814
280,game,team,7.69,0.37253805995,0.399393171072,0.364087283611,0.701225403606,0.678146384921
281,marathon,sprint,7.47,0.567992150784,0.793300628662,0.550030231476,0.583866820875,0.371850493034
282,game,series,6.19,0.34005099535,0.371114104986,0.330216169357,0.649530380564,0.633390288998
283,game,defeat,6.97,0.444737374783,0.478183180094,0.473479658365,0.555718837071,0.460245378981
284,seven,series,3.56,0.224657714367,0.275307267904,0.225480571389,0.637316817507,0.385686559423
285,seafood,sea,7.47,0.407881110907,0.340292453766,0.376093089581,0.346091555754,0.275139494453
286,seafood,food,8.34,0.671714544296,0.747179508209,0.7211779356,0.64140365697,0.666999938941
287,seafood,lobster,8.7,0.70382142067,0.749700069427,0.702262938023,0.666997687602,0.736697055126
288,lobster,food,7.81,0.396577477455,0.535761833191,0.400582045317,0.348019785226,0.538906565587
