,w1,w2,SimRating,w2v_uk1,w2v_big,w2v_ukfull,gloveWG100,gloveTW100
200,window,door,3.33,0.693026006222,0.693318068981,0.683057308197,0.818145483069,0.697632562706
201,arm,wrist,3.57,0.789121627808,0.8098782897,0.759569168091,0.628870861176,0.700209919382
202,house,apartment,5.8,0.501638352871,0.681150794029,0.587778568268,0.637236321306,0.746697362972
203,glass,crystal,6.27,0.515710651875,0.617654383183,0.576021552086,0.614641680334,0.680894204513
204,wine,brandy,5.15,0.817780971527,0.854152202606,0.827283501625,0.51008025351,0.472393217038
205,creator,maker,9.62,0.411408573389,0.419001311064,0.458599030972,0.243845217399,0.514806707248
206,dinner,breakfast,3.33,0.800247788429,0.815273284912,0.764632403851,0.84159633473,0.894625190028
207,arm,muscle,3.72,0.400817543268,0.494781315327,0.433128803968,0.54407096574,0.581626059377
208,bubble,suds,8.57,0.205121964216,0.546921789646,0.231455624104,0.287201997265,0.277816180877
209,bread,flour,3.33,0.867308139801,0.851181864738,0.856144249439,0.765451975759,0.626420976957
210,death,tragedy,5.8,0.574890732765,0.569127261639,0.57191747427,0.549129076706,0.605608704439
211,absence,presence,0.4,0.54221445322,0.576772511005,0.539574980736,0.615891793451,0.684722405141
212,gun,cannon,5.68,0.582069694996,0.783822476864,0.635627686977,0.626934972175,0.348383695264
213,grass,blade,4.57,0.434143602848,0.419175565243,0.433122456074,0.302469949266,0.458772222818
214,ball,basket,1.67,0.161692306399,0.24331523478,0.124808602035,0.606957578985,0.564268937393
215,hose,garden,1.67,0.267482548952,0.309465527534,0.237529084086,0.25211494745,0.261534439629
216,boy,kid,7.5,0.673490405083,0.723282456398,0.738480985165,0.782638219378,0.835159041459
217,church,choir,2.95,0.580308437347,0.644121229649,0.58007311821,0.547106145465,0.680185929625
218,clothes,drawer,3.02,0.409385949373,0.448358476162,0.487932115793,0.355717335041,0.419022747946
219,tower,bell,1.9,0.373442590237,0.597819626331,0.396759539843,0.527915540943,0.350715216555
220,father,parent,7.07,0.219311654568,0.362036496401,0.221067160368,0.448081616557,0.651938991992
221,school,grade,4.42,0.337962806225,0.340804815292,0.281440287828,0.660648702383,0.676381531476
222,parent,adult,5.37,0.505517959595,0.357884019613,0.449174970388,0.50160548586,0.49013854541
223,bar,jail,1.9,-0.000792364473455,0.119498342276,0.0612137690187,0.342996438203,0.259367342794
224,car,highway,3.4,0.428557395935,0.431755661964,0.411016881466,0.454991180675,0.552680468595
225,dictionary,definition,6.25,0.370343983173,0.463485091925,0.379424840212,0.475378734905,0.597975146877
226,door,cellar,1.97,0.58057975769,0.597996771336,0.590242803097,0.451869230858,0.390272341203
227,army,legion,5.95,0.688802301884,0.616358339787,0.695449054241,0.491304541118,0.468854174408
228,metal,aluminum,7.25,0.854265570641,0.832343876362,0.798491179943,0.683809696557,0.503593879944
229,chair,bench,6.67,0.403324723244,0.566544234753,0.438305109739,0.490635025183,0.58506646037
230,cloud,fog,6.0,0.78363764286,0.837338268757,0.828442692757,0.602392419895,0.488848109351
231,boy,son,6.75,0.51644217968,0.599393904209,0.503250539303,0.685844417577,0.414181098493
232,water,ice,6.47,0.622013092041,0.674733579159,0.568428277969,0.612551914548,0.699315175662
233,bed,blanket,3.02,0.410702109337,0.411776214838,0.396843522787,0.429634933655,0.664496361915
234,attorney,lawyer,9.35,0.491331666708,0.725149571896,0.553131937981,0.848366138462,0.868285995358
235,area,zone,8.33,0.498595535755,0.592790603638,0.526196300983,0.681209443479,0.488199749408
236,business,company,9.02,0.660901129246,0.689549982548,0.64523935318,0.773225010388,0.832308334195
237,clothes,fabric,5.87,0.484028607607,0.509855806828,0.523861169815,0.570074778313,0.456753665724
238,sweater,jacket,7.15,0.835364758968,0.891349256039,0.861902534962,0.796455777891,0.811741223585
239,money,capital,6.67,0.516638875008,0.528471171856,0.516278743744,0.522387140464,0.432252436102
240,hand,foot,4.17,0.650877952576,0.604087650776,0.61091119051,0.558928799265,0.645631201759
241,alcohol,cocktail,6.73,0.340197592974,0.404667764902,0.320914268494,0.430644956229,0.348698782393
242,yard,inch,3.78,0.186136677861,0.317363739014,0.261657953262,0.381830494569,0.368293764781
243,molecule,atom,6.45,0.734522044659,0.798920452595,0.745912194252,0.645061802065,0.398842913697
244,lens,camera,4.28,0.714534342289,0.756789982319,0.733945131302,0.543593242459,0.677736347758
245,meal,dinner,7.15,0.750553011894,0.797054111958,0.788956999779,0.714841981615,0.807741310345
246,eye,tear,3.55,0.336403548717,0.457544535398,0.329599350691,0.299519532827,0.541405825736
247,god,devil,1.8,0.575688838959,0.735073149204,0.568842887878,0.599550171884,0.6498203146
248,loop,belt,3.1,0.279406994581,0.347726047039,0.19875498116,0.430165384136,0.52497130423
249,rat,mouse,7.78,0.509914338589,0.489773839712,0.524933040142,0.64442333258,0.46039499807
250,motor,engine,8.65,0.431135982275,0.531517922878,0.411924064159,0.612963626397,0.49153438197
251,car,cab,7.42,0.509673535824,0.638737559319,0.550848841667,0.69197151647,0.663149539921
252,cat,lion,6.75,0.378118246794,0.640606105328,0.496982842684,0.595551498681,0.639531350524
253,size,magnitude,6.33,0.453693121672,0.497257441282,0.469744920731,0.461343976732,0.2053870539
254,reality,fantasy,1.03,0.437898665667,0.572991788387,0.457833230495,0.596068033656,0.5780504949
255,door,gate,5.25,0.6561653018,0.79804956913,0.628292322159,0.5792027932,0.542782893967
256,cat,pet,5.95,0.679755926132,0.763271987438,0.71136111021,0.7190140223,0.798646687973
257,tin,aluminum,6.42,0.628478050232,0.621556282043,0.58198851347,0.535703517663,0.258353997466
258,bone,jaw,4.17,0.598849177361,0.65491861105,0.594480454922,0.644247487224,0.562763337821
259,cereal,wheat,3.75,0.850465893745,0.883520126343,0.88571947813,0.610883460861,0.461456935188
260,house,key,1.9,-0.0268292780966,-0.09956061095,-0.0489367805421,0.495002937952,0.506415392381
261,blood,flesh,4.28,0.462392985821,0.519442379475,0.495631784201,0.521559097068,0.659198838621
262,door,corridor,3.73,0.511836409569,0.647125959396,0.541642963886,0.308212559529,0.353241501113
263,god,spirit,7.3,0.805132210255,0.562152385712,0.768627583981,0.662390169588,0.711677544211
264,capability,competence,7.62,0.461226671934,0.484267741442,0.503926277161,0.495616116314,0.498980619726
265,abundance,plenty,8.97,0.437403827906,0.408724844456,0.447519689798,0.466622165724,0.37268637893
266,sofa,chair,6.67,0.263613790274,0.57099801302,0.265649497509,0.476979392333,0.602343070713
267,wall,brick,4.68,0.738160908222,0.751769900322,0.750334143639,0.557648660005,0.599302859818
268,horn,drum,2.68,0.691295325756,0.780696392059,0.729834854603,0.555513466757,0.528729086641
269,organ,liver,6.15,0.333958059549,0.385491639376,0.398583799601,0.610727712022,0.572542661155
270,strength,might,7.07,-0.046117875725,-0.0200482476503,-0.0346793234348,0.499155324608,0.505979472298
271,phrase,word,5.48,0.674297630787,0.843241333961,0.676735341549,0.863465077343,0.615308793439
272,band,parade,3.92,0.387821942568,0.383598327637,0.440803706646,0.407689071638,0.519897852955
273,stomach,waist,5.9,0.481403321028,0.450028598309,0.469891726971,0.467185486742,0.533913781908
274,cloud,storm,5.6,0.717712759972,0.71164649725,0.721620678902,0.473788593997,0.512581088592
275,joy,pride,5.0,0.475456118584,0.580450117588,0.478818923235,0.627001949897,0.574551348995
276,noise,rattle,6.17,0.164796233177,0.315873593092,0.236147686839,0.239041719333,0.409615593869
277,rain,mist,5.97,0.787174284458,0.833346247673,0.812034785748,0.586421862563,0.45460987753
278,beer,beverage,5.42,0.674339473248,0.713249146938,0.676804721355,0.667786229003,0.565160931969
279,man,uncle,3.92,0.516516268253,0.538044333458,0.532472252846,0.603613500058,0.513824142406
280,apple,juice,2.88,0.645111262798,0.822002470493,0.620245158672,0.573354671907,0.510036280384
281,intelligence,logic,6.5,0.353852510452,0.396577477455,0.37698802352,0.302378188904,0.517082485438
282,communication,language,7.47,0.564870238304,0.570229291916,0.570085227489,0.537433509554,0.594100465065
283,mink,fur,6.83,0.469948321581,0.432185411453,0.508417665958,0.667811415783,0.633777149086
284,mob,crowd,7.85,0.503390967846,0.634948611259,0.517353832722,0.489230709649,0.417961153477
285,shore,coast,8.83,0.738344550133,0.813876092434,0.792530119419,0.700027178543,0.498318621793
286,wire,cord,7.62,0.506738960743,0.600357592106,0.576080918312,0.45759733278,0.655071203792
287,bird,turkey,6.58,0.204218000174,0.30563211441,0.21471080184,0.361791843041,0.360109006901
288,bed,crib,7.3,0.503277301788,0.494006872177,0.442258417606,0.492151029642,0.602638303508
289,competence,ability,7.5,0.509254336357,0.549500048161,0.544335365295,0.498811684342,0.489510126609
290,cloud,haze,7.32,0.780642867088,0.849394023418,0.794985413551,0.539056306064,0.406021263516
291,supper,meal,7.53,0.770011663437,0.850858271122,0.800729811192,0.600367991288,0.727098276894
